authorId,paperId
70623401,91bda0785eaf642515eefc9ff2ecd7ddbacaccae
40910196,91bda0785eaf642515eefc9ff2ecd7ddbacaccae
2378652,d008893e01fa7f6c5fb01dadf3f97ee96835c303
2208459,d008893e01fa7f6c5fb01dadf3f97ee96835c303
143843076,d008893e01fa7f6c5fb01dadf3f97ee96835c303
2111260344,b7034546bee38ba13d3b312fce893a22e33ce4dd
32032720,b7034546bee38ba13d3b312fce893a22e33ce4dd
2108760296,b7034546bee38ba13d3b312fce893a22e33ce4dd
7409771,0df5a4f9cc8a244715fe9968732497d2ac2a7cd1
2133353675,0df5a4f9cc8a244715fe9968732497d2ac2a7cd1
122280836,0df5a4f9cc8a244715fe9968732497d2ac2a7cd1
2112609152,0f38b3d717e0fcc6eacc9c6e78b252227440e04e
25017334,0f38b3d717e0fcc6eacc9c6e78b252227440e04e
40519282,0f38b3d717e0fcc6eacc9c6e78b252227440e04e
2777473,9f9afed22cdc73be627932270a9bcae341df99d4
7855312,9f9afed22cdc73be627932270a9bcae341df99d4
6600202,9f9afed22cdc73be627932270a9bcae341df99d4
2116403185,1ff76ab0fcf22110df62337d462e15d79a2a2593
2069493009,1ff76ab0fcf22110df62337d462e15d79a2a2593
2014094,1ff76ab0fcf22110df62337d462e15d79a2a2593
5105238,1ff76ab0fcf22110df62337d462e15d79a2a2593
48010844,b795c74a0150ec091003ffbaa5bd7d74487c137b
16239384,b795c74a0150ec091003ffbaa5bd7d74487c137b
10684348,799d5a8271887adede035644d878c7bd555576df
1740567,799d5a8271887adede035644d878c7bd555576df
2238024380,799d5a8271887adede035644d878c7bd555576df
2506665,cd5b4b113d5fa90b5dc5aa372111b89d18df88fb
1722904,cd5b4b113d5fa90b5dc5aa372111b89d18df88fb
145022640,cd5b4b113d5fa90b5dc5aa372111b89d18df88fb
8039151,98b9086750f08a21c8778ab986339321e9caf790
1976856,98b9086750f08a21c8778ab986339321e9caf790
1432639666,98b9086750f08a21c8778ab986339321e9caf790
1821005,8698b15f3152427d1285a995af615fbe7be26c7b
3644021,8698b15f3152427d1285a995af615fbe7be26c7b
2253493531,8698b15f3152427d1285a995af615fbe7be26c7b
145618636,4b3ebac2e9415d7d1124d6677386f199ab9b3a5f
152126328,4b3ebac2e9415d7d1124d6677386f199ab9b3a5f
1387259828,4b3ebac2e9415d7d1124d6677386f199ab9b3a5f
2860978,95a7e4b4d535a9c61a6f466a090a4004ef151b50
2144214630,95a7e4b4d535a9c61a6f466a090a4004ef151b50
7683517,95a7e4b4d535a9c61a6f466a090a4004ef151b50
51316273,2327e4c7ee7658100dacd5409b2a7f5b49995070
30636360,2327e4c7ee7658100dacd5409b2a7f5b49995070
70547313,2327e4c7ee7658100dacd5409b2a7f5b49995070
33883549,a0134a8e9224c0c22e0dd4751031cae494259973
3118134,a0134a8e9224c0c22e0dd4751031cae494259973
7523119,a0134a8e9224c0c22e0dd4751031cae494259973
1686114,22448f32f76a37a422d65f022dcdc628d44d6e52
35668104,22448f32f76a37a422d65f022dcdc628d44d6e52
2110538558,22448f32f76a37a422d65f022dcdc628d44d6e52
2325154,22448f32f76a37a422d65f022dcdc628d44d6e52
145937256,28cc044d5ba938472bc53d87240583982ad21663
3400794,28cc044d5ba938472bc53d87240583982ad21663
50326773,2737a61f6557fe7bf53a608c668de2eff1f582f0
1741922,2737a61f6557fe7bf53a608c668de2eff1f582f0
1746402,2737a61f6557fe7bf53a608c668de2eff1f582f0
81752650,2737a61f6557fe7bf53a608c668de2eff1f582f0
2067644454,2737a61f6557fe7bf53a608c668de2eff1f582f0
117681783,f93dda715d6de6f3829b7da72a75c24e98e004ce
144441047,f93dda715d6de6f3829b7da72a75c24e98e004ce
145672241,f93dda715d6de6f3829b7da72a75c24e98e004ce
1706869,b05306f0b142e5afb3974b1b79996e5b82653662
51056532,b05306f0b142e5afb3974b1b79996e5b82653662
2333777,35403052458ed97b33659df3fc930bcd8559d959
3186723,35403052458ed97b33659df3fc930bcd8559d959
151083432,35403052458ed97b33659df3fc930bcd8559d959
10131763,eebf1a2705bf4ac256d141b0067f1b0ea1dc7632
32738587,eebf1a2705bf4ac256d141b0067f1b0ea1dc7632
1726081,eebf1a2705bf4ac256d141b0067f1b0ea1dc7632
2212898,9727206903eb40d4fa42606711bad3402f2ba9aa
2834754,9727206903eb40d4fa42606711bad3402f2ba9aa
1417632409,9727206903eb40d4fa42606711bad3402f2ba9aa
2834663,cf41991d89301c3c12420d150792cb1163999962
1402985436,cf41991d89301c3c12420d150792cb1163999962
92124471,cf41991d89301c3c12420d150792cb1163999962
2144238,cf41991d89301c3c12420d150792cb1163999962
21648933,3590f4d44434c6a9d27441546cf6cbd003a632ce
2249854129,3590f4d44434c6a9d27441546cf6cbd003a632ce
144304264,3590f4d44434c6a9d27441546cf6cbd003a632ce
1801255,3590f4d44434c6a9d27441546cf6cbd003a632ce
2227617609,58395c572e53d5aeee72f0771e339332e0ecb294
29118665,58395c572e53d5aeee72f0771e339332e0ecb294
1405338746,58395c572e53d5aeee72f0771e339332e0ecb294
2194504,58395c572e53d5aeee72f0771e339332e0ecb294
46677084,1e2e3184da5f266572984df1f10cbdaa18f19820
36851470,1e2e3184da5f266572984df1f10cbdaa18f19820
2199249033,1e2e3184da5f266572984df1f10cbdaa18f19820
144091142,1e2e3184da5f266572984df1f10cbdaa18f19820
1790604,1e2e3184da5f266572984df1f10cbdaa18f19820
1796619,7b4518707a9e79c0c037f61aecd064d930396122
47798244,7b4518707a9e79c0c037f61aecd064d930396122
32735464,7b4518707a9e79c0c037f61aecd064d930396122
2821268,7b4518707a9e79c0c037f61aecd064d930396122
1695492,d5f169880e30e1f76827d72f862555d00b01bed9
2111620393,d5f169880e30e1f76827d72f862555d00b01bed9
48491978,d5f169880e30e1f76827d72f862555d00b01bed9
29987250,5b1e1696564e5a3021ac3a501c9deeb6c0fbc637
51031408,5b1e1696564e5a3021ac3a501c9deeb6c0fbc637
50846499,5b1e1696564e5a3021ac3a501c9deeb6c0fbc637
3412119,7fb7364cf5f9bd48a9dd3a92a5243aae128afc24
49884811,7fb7364cf5f9bd48a9dd3a92a5243aae128afc24
1798493825,e7cf3c1a584b16d5e15e5fbec7c05762385d669e
3679611,e7cf3c1a584b16d5e15e5fbec7c05762385d669e
84593710,e7cf3c1a584b16d5e15e5fbec7c05762385d669e
1709353,e7cf3c1a584b16d5e15e5fbec7c05762385d669e
2108051340,69a2479a49154e3bd51e44e636ab5692ed20b142
2518695,69a2479a49154e3bd51e44e636ab5692ed20b142
48498134,69a2479a49154e3bd51e44e636ab5692ed20b142
9208982,69a2479a49154e3bd51e44e636ab5692ed20b142
1791105,9fb01cd85317f84fb4def982a81f19da2571bae1
2361723,9fb01cd85317f84fb4def982a81f19da2571bae1
2041192,9fb01cd85317f84fb4def982a81f19da2571bae1
4023070,5fe8ed6e2c75a3b352be695f423cc2fac19446fa
2242124145,5fe8ed6e2c75a3b352be695f423cc2fac19446fa
2253574188,5fe8ed6e2c75a3b352be695f423cc2fac19446fa
1505708061,5fe8ed6e2c75a3b352be695f423cc2fac19446fa
1989545751,5fe8ed6e2c75a3b352be695f423cc2fac19446fa
49408563,7f8859a57e35c66164678710187d4374822411d8
144480283,7f8859a57e35c66164678710187d4374822411d8
35212893,7f8859a57e35c66164678710187d4374822411d8
144728282,c4dd9a19d822c965ce8cde55ab23b8a0b628278a
147004831,c4dd9a19d822c965ce8cde55ab23b8a0b628278a
9748263,c4dd9a19d822c965ce8cde55ab23b8a0b628278a
2149528155,c4dd9a19d822c965ce8cde55ab23b8a0b628278a
47444724,75b868e844e58db707fb5dbf7acbe2e26ba8c122
47429521,75b868e844e58db707fb5dbf7acbe2e26ba8c122
2143716572,75b868e844e58db707fb5dbf7acbe2e26ba8c122
6673679,c2872fb23b02597034a179f4adb82a00d6ffda8d
143902006,c2872fb23b02597034a179f4adb82a00d6ffda8d
40987903,c2872fb23b02597034a179f4adb82a00d6ffda8d
143937144,81b7e5635241f0fae8eac9f703f604a1a0073038
2117783202,81b7e5635241f0fae8eac9f703f604a1a0073038
47924197,81b7e5635241f0fae8eac9f703f604a1a0073038
2029284588,ddeea66c9550f99f9a6768d4b240a9fe9957487d
152973423,ddeea66c9550f99f9a6768d4b240a9fe9957487d
1581409027,ddeea66c9550f99f9a6768d4b240a9fe9957487d
1390041707,b538999f458a12df98d197befcc4426525cf8237
4108896,b538999f458a12df98d197befcc4426525cf8237
2218589,728211a7edfe536299670f34714de1b426d969dc
14210919,728211a7edfe536299670f34714de1b426d969dc
8337812,728211a7edfe536299670f34714de1b426d969dc
143858557,443b22d027bf81e7c9ab81af3338c26e363bf769
2005762747,443b22d027bf81e7c9ab81af3338c26e363bf769
5619448,443b22d027bf81e7c9ab81af3338c26e363bf769
38224914,f39d3e88cce063ccd3ca01100efd44dcabc9d3b4
32676290,f39d3e88cce063ccd3ca01100efd44dcabc9d3b4
2071177408,f39d3e88cce063ccd3ca01100efd44dcabc9d3b4
66912850,f39d3e88cce063ccd3ca01100efd44dcabc9d3b4
8903071,c9304811f55fbafb33b4d28dc7b8601394c3310e
1517826311,c9304811f55fbafb33b4d28dc7b8601394c3310e
143961736,c9304811f55fbafb33b4d28dc7b8601394c3310e
2723511,d1281ad32607fb0ade628ba1b32c8ae7f06ad24e
3407310,d1281ad32607fb0ade628ba1b32c8ae7f06ad24e
2232452060,d1281ad32607fb0ade628ba1b32c8ae7f06ad24e
40135389,d1281ad32607fb0ade628ba1b32c8ae7f06ad24e
40379784,7883f88428bb98508afeda2e65098ac56b640ca7
1829415,7883f88428bb98508afeda2e65098ac56b640ca7
152592774,7883f88428bb98508afeda2e65098ac56b640ca7
2059277687,d05ce7d99e08bb03bfd05d0de2de844a71bde6cf
4953627,d05ce7d99e08bb03bfd05d0de2de844a71bde6cf
153165391,d05ce7d99e08bb03bfd05d0de2de844a71bde6cf
115338826,001e999b990a73428bf94bf758a5c510891ff8c0
3346619,001e999b990a73428bf94bf758a5c510891ff8c0
70196018,001e999b990a73428bf94bf758a5c510891ff8c0
39055806,001e999b990a73428bf94bf758a5c510891ff8c0
8034596,001e999b990a73428bf94bf758a5c510891ff8c0
115399836,8c05273278e0eedd2c806215aa17cfab7fc1da0c
39248340,8c05273278e0eedd2c806215aa17cfab7fc1da0c
9280858,6641c841fdbb6019578f74f155614b8bfe5d0ba0
2245766402,6641c841fdbb6019578f74f155614b8bfe5d0ba0
2123722960,6641c841fdbb6019578f74f155614b8bfe5d0ba0
2093939303,f2342368c2dbce3be28b5298f6fc67890416c405
1410795323,f2342368c2dbce3be28b5298f6fc67890416c405
9454691,f2342368c2dbce3be28b5298f6fc67890416c405
1783920,f2342368c2dbce3be28b5298f6fc67890416c405
3862581,f2342368c2dbce3be28b5298f6fc67890416c405
47944877,e44262fec6b4997b29a8207f4d580a63d31545c5
46782103,e44262fec6b4997b29a8207f4d580a63d31545c5
2953039,e44262fec6b4997b29a8207f4d580a63d31545c5
66803183,64dce74b6914efc4a40c11fae8a929499e004340
51036394,64dce74b6914efc4a40c11fae8a929499e004340
1659982875,64dce74b6914efc4a40c11fae8a929499e004340
144730155,05ce1b6b83f1162b9be57c038c7600541ac56166
143778806,05ce1b6b83f1162b9be57c038c7600541ac56166
2113637637,05ce1b6b83f1162b9be57c038c7600541ac56166
2246570,e8cd4f85bd9948db0a3296c65301b278852f3a7b
144352362,e8cd4f85bd9948db0a3296c65301b278852f3a7b
2067242408,762d3e4453e4173527d2e0436dd9d32a218076dc
1748143,762d3e4453e4173527d2e0436dd9d32a218076dc
1683494,762d3e4453e4173527d2e0436dd9d32a218076dc
3308561,81c103559f508ea2896a14f308a67be90b91706b
2061175737,81c103559f508ea2896a14f308a67be90b91706b
7224748,81c103559f508ea2896a14f308a67be90b91706b
1925509,81c103559f508ea2896a14f308a67be90b91706b
1736370,81c103559f508ea2896a14f308a67be90b91706b
1723876,1c8b5b018f61c8170554a2cd38b689f3b1e5eab2
37832339,1c8b5b018f61c8170554a2cd38b689f3b1e5eab2
2067982823,1c8b5b018f61c8170554a2cd38b689f3b1e5eab2
2269059457,1c8b5b018f61c8170554a2cd38b689f3b1e5eab2
7517252,1d0d84a1f4e8de75151d88bd152816f18109d032
2109031287,1d0d84a1f4e8de75151d88bd152816f18109d032
1490484978,1d0d84a1f4e8de75151d88bd152816f18109d032
3150918,3ca3f4273e70d719858550d1639ab28d3dc67a7a
3136931,3ca3f4273e70d719858550d1639ab28d3dc67a7a
49144530,3ca3f4273e70d719858550d1639ab28d3dc67a7a
1771676,3ca3f4273e70d719858550d1639ab28d3dc67a7a
6093317,3ca3f4273e70d719858550d1639ab28d3dc67a7a
101469273,e34ae7318201b7e903d6a75a558fe3eba4463729
2091575366,e34ae7318201b7e903d6a75a558fe3eba4463729
30043065,e34ae7318201b7e903d6a75a558fe3eba4463729
3297163,e34ae7318201b7e903d6a75a558fe3eba4463729
143634892,e34ae7318201b7e903d6a75a558fe3eba4463729
1689043,8e46b32f42aa8b180af260f4a4985fc6fb0feacc
4697700,8e46b32f42aa8b180af260f4a4985fc6fb0feacc
1699357,8e46b32f42aa8b180af260f4a4985fc6fb0feacc
1402074349,8e46b32f42aa8b180af260f4a4985fc6fb0feacc
1979766,d7d69f36b3571fabf0a6931a636a3c4e086f8788
2345018,d7d69f36b3571fabf0a6931a636a3c4e086f8788
47009435,d7d69f36b3571fabf0a6931a636a3c4e086f8788
2285166433,a2ec47b9bcc95d2456a8a42199233e5d9129ef18
1782282,a2ec47b9bcc95d2456a8a42199233e5d9129ef18
2101681044,b7f5973dbf2ef76fcc3aea616a7f72ca79f09020
1746338,b7f5973dbf2ef76fcc3aea616a7f72ca79f09020
145214191,b7f5973dbf2ef76fcc3aea616a7f72ca79f09020
1765573,aea731e7cf33aa3d482b13f42cedbc1adb3271c6
2087066452,aea731e7cf33aa3d482b13f42cedbc1adb3271c6
2156962059,aea731e7cf33aa3d482b13f42cedbc1adb3271c6
9262893,a85c45ce7c893388e8eafa8a653b042e1497db48
2652217,a85c45ce7c893388e8eafa8a653b042e1497db48
1398542332,a85c45ce7c893388e8eafa8a653b042e1497db48
90169397,20a3ed03888037e2802fa9abad02ffa0a8dcc228
4778970,20a3ed03888037e2802fa9abad02ffa0a8dcc228
5324323,20a3ed03888037e2802fa9abad02ffa0a8dcc228
46329179,8cb6b81d333f907a3d9d0aa4fb4859bf5984ef78
2118396114,8cb6b81d333f907a3d9d0aa4fb4859bf5984ef78
144082607,8cb6b81d333f907a3d9d0aa4fb4859bf5984ef78
97501513,77e6c9917536949a82e5ca02c4882b69ee8a4fd6
35571193,77e6c9917536949a82e5ca02c4882b69ee8a4fd6
52220267,965359b3008ab50dd04e171551220ec0e7f83aba
108157504,965359b3008ab50dd04e171551220ec0e7f83aba
40072782,965359b3008ab50dd04e171551220ec0e7f83aba
3440849,8f99f5cb3950fcd1628c6a563be4b4fc4966fa66
2047006125,8f99f5cb3950fcd1628c6a563be4b4fc4966fa66
2258469864,8f99f5cb3950fcd1628c6a563be4b4fc4966fa66
6481762,417326e51d78ba8bd2621f23e539b41bbdd336d6
2118747148,417326e51d78ba8bd2621f23e539b41bbdd336d6
11820848,417326e51d78ba8bd2621f23e539b41bbdd336d6
3182634,2582ab7c70c9e7fcb84545944eba8f3a7f253248
3061547,2582ab7c70c9e7fcb84545944eba8f3a7f253248
2343748093,2582ab7c70c9e7fcb84545944eba8f3a7f253248
145504296,627d7d631fd4e0e2179f82199f014deb7ff0ea0b
1796457,627d7d631fd4e0e2179f82199f014deb7ff0ea0b
1953811,627d7d631fd4e0e2179f82199f014deb7ff0ea0b
145485764,72a6a5d5864eb915231c7128b90977f1d2acf6e9
1699069,72a6a5d5864eb915231c7128b90977f1d2acf6e9
2907468,72a6a5d5864eb915231c7128b90977f1d2acf6e9
144699270,eeac4411ae119c6c7ac33a11f762f2495b4dd960
2146341772,eeac4411ae119c6c7ac33a11f762f2495b4dd960
48690308,eeac4411ae119c6c7ac33a11f762f2495b4dd960
2117798156,633e2fbfc0b21e959a244100937c5853afca4853
5812910,633e2fbfc0b21e959a244100937c5853afca4853
2211262,633e2fbfc0b21e959a244100937c5853afca4853
2145757176,633e2fbfc0b21e959a244100937c5853afca4853
3319633,633e2fbfc0b21e959a244100937c5853afca4853
2228324108,ddc6e677715c03fe574319d3f80a3e1577bdbdd3
12156145,ddc6e677715c03fe574319d3f80a3e1577bdbdd3
39180856,ddc6e677715c03fe574319d3f80a3e1577bdbdd3
9825248,ddc6e677715c03fe574319d3f80a3e1577bdbdd3
4163003,d4ae73ac17c6bc8a537df2cebf50c9b4a6b420d5
41078494,d4ae73ac17c6bc8a537df2cebf50c9b4a6b420d5
1680380,9e195234688778b2beb3528632e78dbabf816332
144406259,9e195234688778b2beb3528632e78dbabf816332
5028442,9e195234688778b2beb3528632e78dbabf816332
24371848,4b4fa7f729dc52512b77c42e8da4b2fb0ceb54a5
152234022,4b4fa7f729dc52512b77c42e8da4b2fb0ceb54a5
9708976,4b4fa7f729dc52512b77c42e8da4b2fb0ceb54a5
2202514,818de553ecd306735971aba04bbfc29d17457084
47590914,818de553ecd306735971aba04bbfc29d17457084
10748640,818de553ecd306735971aba04bbfc29d17457084
8642112,818de553ecd306735971aba04bbfc29d17457084
1804495,e968ae8e98fff9e28468383a1826fca4a2ae5245
145169401,e968ae8e98fff9e28468383a1826fca4a2ae5245
2325154,e968ae8e98fff9e28468383a1826fca4a2ae5245
5033238,4ab9195dc097db300bd805b49802a2340223208f
7695244,4ab9195dc097db300bd805b49802a2340223208f
48722579,4ab9195dc097db300bd805b49802a2340223208f
2364848,37595f7a51982d776e57c7280b9445474d90f0be
2963826,37595f7a51982d776e57c7280b9445474d90f0be
3228854,37595f7a51982d776e57c7280b9445474d90f0be
2117103617,37595f7a51982d776e57c7280b9445474d90f0be
3169833,f288e2238ac8725baa7ca9874bbc3fed1e89a632
34390543,f288e2238ac8725baa7ca9874bbc3fed1e89a632
1715204,fae129338c0899576524506008427f64477d3967
122553512,fae129338c0899576524506008427f64477d3967
2592950,fae129338c0899576524506008427f64477d3967
2327323,0bf0da92f0dfe4771a3fbf3fddb376d10c1fd586
1734053,0bf0da92f0dfe4771a3fbf3fddb376d10c1fd586
145412126,0bf0da92f0dfe4771a3fbf3fddb376d10c1fd586
2248110966,0bf0da92f0dfe4771a3fbf3fddb376d10c1fd586
2425520,0bf0da92f0dfe4771a3fbf3fddb376d10c1fd586
121644245,416e3ffff2fe2d43343f6b721721a482829f882d
9175753,416e3ffff2fe2d43343f6b721721a482829f882d
2118690821,416e3ffff2fe2d43343f6b721721a482829f882d
2118461690,5f6c1b0a780cbaae92f6169312b7441decc9d6ef
2205472851,5f6c1b0a780cbaae92f6169312b7441decc9d6ef
1728654,5f6c1b0a780cbaae92f6169312b7441decc9d6ef
2258548742,5f6c1b0a780cbaae92f6169312b7441decc9d6ef
3190469,04232990a6400c2627614ea4fbff28d978008df7
2101316566,04232990a6400c2627614ea4fbff28d978008df7
47960476,04232990a6400c2627614ea4fbff28d978008df7
6842108,af8a8dcb74561d52d904f7bc4afcc747e079b702
2318196104,af8a8dcb74561d52d904f7bc4afcc747e079b702
144652072,af8a8dcb74561d52d904f7bc4afcc747e079b702
31725563,5bf31dc4bd54b623008c13f8bc8954dc7c9a2d80
3327559,5bf31dc4bd54b623008c13f8bc8954dc7c9a2d80
40102806,5bf31dc4bd54b623008c13f8bc8954dc7c9a2d80
145057514,5bf31dc4bd54b623008c13f8bc8954dc7c9a2d80
3248366,77d0c4ed1c2d971b3e81fe7919be7a5a19309f40
2135555398,77d0c4ed1c2d971b3e81fe7919be7a5a19309f40
2149701540,77d0c4ed1c2d971b3e81fe7919be7a5a19309f40
1610930464,ccca203382e5dd198c089a0f1d7af7bef0f694e9
115236923,ccca203382e5dd198c089a0f1d7af7bef0f694e9
2144397535,ccca203382e5dd198c089a0f1d7af7bef0f694e9
28909850,f117c6f12d067bd66dad40996b3931c069daa2da
3399588,f117c6f12d067bd66dad40996b3931c069daa2da
1786049,f117c6f12d067bd66dad40996b3931c069daa2da
5410003,0b3885b3234bf0e164d01878910a27485ec2fc0d
35208858,0b3885b3234bf0e164d01878910a27485ec2fc0d
2768270,0b3885b3234bf0e164d01878910a27485ec2fc0d
1895441,4b06c7e29280b1c6bc05c9df39023b48fef02c93
26688118,4b06c7e29280b1c6bc05c9df39023b48fef02c93
11781422,4b06c7e29280b1c6bc05c9df39023b48fef02c93
26418299,85328b4a8132bf4299f8cd7f8e79e850d561c8fc
3375317,85328b4a8132bf4299f8cd7f8e79e850d561c8fc
2109052554,6651ad48001380ea41c7bea2ce3e87d0da0de330
40053722,6651ad48001380ea41c7bea2ce3e87d0da0de330
152664186,6651ad48001380ea41c7bea2ce3e87d0da0de330
34798639,6651ad48001380ea41c7bea2ce3e87d0da0de330
2253421020,6651ad48001380ea41c7bea2ce3e87d0da0de330
66200440,41d4e093d5f7ed5aae1aaa9eb6c037742e4cf9b1
2072007188,41d4e093d5f7ed5aae1aaa9eb6c037742e4cf9b1
1453985475,41d4e093d5f7ed5aae1aaa9eb6c037742e4cf9b1
1750878974,41d4e093d5f7ed5aae1aaa9eb6c037742e4cf9b1
2252480308,1bc34cb22131554ba18f6ba9e6ede5beb42939f1
29800712,1bc34cb22131554ba18f6ba9e6ede5beb42939f1
3141819,1bc34cb22131554ba18f6ba9e6ede5beb42939f1
35887337,1bc34cb22131554ba18f6ba9e6ede5beb42939f1
1680158,1bc34cb22131554ba18f6ba9e6ede5beb42939f1
2108019508,cc017a62c605a0749e35a1264a46d62e78fb68b7
1522004056,cc017a62c605a0749e35a1264a46d62e78fb68b7
37269546,cc017a62c605a0749e35a1264a46d62e78fb68b7
2188282,3b13c6a3a353e75dfefd1cd29c88dfdae6e3b164
143803711,3b13c6a3a353e75dfefd1cd29c88dfdae6e3b164
38872192,3b13c6a3a353e75dfefd1cd29c88dfdae6e3b164
4700932,6328f83a69b8e3ce052fc3fe5d3d910e2db5d18d
1793268,6328f83a69b8e3ce052fc3fe5d3d910e2db5d18d
2051500420,6328f83a69b8e3ce052fc3fe5d3d910e2db5d18d
2112562653,6328f83a69b8e3ce052fc3fe5d3d910e2db5d18d
144793656,6328f83a69b8e3ce052fc3fe5d3d910e2db5d18d
1697493,3a74bed911ccf213d9595b2b02a5b1c4ac4dcaf8
145658080,3a74bed911ccf213d9595b2b02a5b1c4ac4dcaf8
2119309949,3a74bed911ccf213d9595b2b02a5b1c4ac4dcaf8
2457226,3a74bed911ccf213d9595b2b02a5b1c4ac4dcaf8
96348302,178571a5cde984c895493e2eb6c5487449d055cf
1810897333,178571a5cde984c895493e2eb6c5487449d055cf
1693341,178571a5cde984c895493e2eb6c5487449d055cf
49741509,178571a5cde984c895493e2eb6c5487449d055cf
2313726473,178571a5cde984c895493e2eb6c5487449d055cf
1798372,92fd5aaeacaa332a725e72647e20baec5c73b73d
1453740540,92fd5aaeacaa332a725e72647e20baec5c73b73d
34640741,92fd5aaeacaa332a725e72647e20baec5c73b73d
13027770,4dd88c1acee8c9d517a5f5aaac4415443b482084
1728478,4dd88c1acee8c9d517a5f5aaac4415443b482084
32151505,4dd88c1acee8c9d517a5f5aaac4415443b482084
1812541,b07c905e9798499f1c7a200af0e0670fcd6b8529
1644181263,b07c905e9798499f1c7a200af0e0670fcd6b8529
2539382,b07c905e9798499f1c7a200af0e0670fcd6b8529
152217074,b07c905e9798499f1c7a200af0e0670fcd6b8529
1443779643,697c163297167cbfc7de669e31539372a43b9773
1633391071,697c163297167cbfc7de669e31539372a43b9773
1392948863,697c163297167cbfc7de669e31539372a43b9773
2739794,697c163297167cbfc7de669e31539372a43b9773
2274395,697c163297167cbfc7de669e31539372a43b9773
52122857,b98a90cd38bc7c0e607c35fa68bb755885103780
2116643556,b98a90cd38bc7c0e607c35fa68bb755885103780
3315759,b98a90cd38bc7c0e607c35fa68bb755885103780
153066858,97a709cf9fb57ae2d435e8adb829a649064c1020
1770921,97a709cf9fb57ae2d435e8adb829a649064c1020
88652212,97a709cf9fb57ae2d435e8adb829a649064c1020
51877800,97a709cf9fb57ae2d435e8adb829a649064c1020
1400276226,e8b4a0d4f5212bf51f6bc72b47aa6fb2b5d4b36a
39073194,e8b4a0d4f5212bf51f6bc72b47aa6fb2b5d4b36a
145177088,e8b4a0d4f5212bf51f6bc72b47aa6fb2b5d4b36a
3007015,e8b4a0d4f5212bf51f6bc72b47aa6fb2b5d4b36a
2654892,eb028f2f10fe0b26a0965cb4d66d3b2c2922b47c
49703318,eb028f2f10fe0b26a0965cb4d66d3b2c2922b47c
2157845088,eb028f2f10fe0b26a0965cb4d66d3b2c2922b47c
26959520,b9e9d84af754214424f41a29addd8cb2140a98e6
34311534,b9e9d84af754214424f41a29addd8cb2140a98e6
2985599,b9e9d84af754214424f41a29addd8cb2140a98e6
1700639,b9e9d84af754214424f41a29addd8cb2140a98e6
39751668,21153ad5034acec076df0aa0639d953aa0d52020
1704157,21153ad5034acec076df0aa0639d953aa0d52020
4725775,21153ad5034acec076df0aa0639d953aa0d52020
1398295396,21153ad5034acec076df0aa0639d953aa0d52020
2004345172,8d0dd632c9da4740df4aa729821109169fd82805
115727240,8d0dd632c9da4740df4aa729821109169fd82805
1890784,8d0dd632c9da4740df4aa729821109169fd82805
2089407329,8d0dd632c9da4740df4aa729821109169fd82805
2146913192,baba6d1134e455b5da161a3ab3cdc3fc86f5b238
50190678,baba6d1134e455b5da161a3ab3cdc3fc86f5b238
52185066,baba6d1134e455b5da161a3ab3cdc3fc86f5b238
40333747,f50164bf11a72ce4b49fa16d73ff13633e054d10
2735257,f50164bf11a72ce4b49fa16d73ff13633e054d10
